Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)
3913	16.97603	1.599818	-2.075771
3914	16.97603	0.1287998	-2.665552
3915	16.97603	1.262163	-3.105899
3916	16.97603	-1.445542	-3.1685
3917	16.97603	-0.6690328	-2.991056
3918	16.97603	0.8328308	4.299109
3919	16.97603	1.648497	4.067561
3920	16.97603	-1.744226	4.124553
3921	16.97603	3.002805	3.094068
3922	16.97603	-3.006501	3.12144
3923	16.97603	3.574973	2.474972
3924	16.97603	-3.511715	2.46153
3925	16.97603	-3.995502	1.644182
3926	16.97603	4.148027	0.8970796
3927	16.97603	-4.561623	0.0793
3928	16.97603	4.197713	-0.816135
3929	16.97603	-4.059396	-0.5672269
3930	16.97603	-3.881917	-1.549297
3931	16.97603	3.521835	-2.424991
3932	16.97603	-3.562087	-2.398217
3933	16.97603	3.097728	-3.099255
3934	16.97603	-3.101636	-3.128904
3935	16.97603	2.388247	-3.605457
3936	16.97603	-2.451342	-3.717797
3937	16.97603	1.630266	-3.930765
3938	16.97603	-0.5784266	-3.935723
3939	16.97603	0.0855	-4.4444
3940	16.97603	0.8078519	-4.155716
3941	16.97603	0.024	5.223171
3942	16.97603	1.033509	5.150432
3943	16.97603	-0.9989854	5.110518
3944	16.97603	-2.019362	4.82176
3945	16.97603	2.920271	4.391852
3946	16.97603	-2.947344	4.425089
3947	16.97603	3.689944	3.732619
3948	16.97603	-3.708518	3.753285
3949	16.97603	4.322936	2.936126
3950	16.97603	-4.336949	2.951085
3951	16.97603	4.772222	2.027933
3952	16.97603	-4.838391	2.053952
3953	16.97603	5.050579	1.05539
3954	16.97603	5.13968	0.0608
3955	16.97603	5.082876	-0.9862747
3956	16.97603	-5.102039	-0.974714
3957	16.97603	4.789496	-1.973018
3958	16.97603	4.33919	-2.880565
3959	16.97603	-4.345761	-2.866985
3960	16.97603	3.696275	-3.65749
3961	16.97603	-3.716515	-3.70489
3962	16.97603	2.909045	-4.326715
3963	16.97603	-2.908887	-4.388364
3964	16.97603	2.001456	-4.786014
3965	16.97603	-1.933091	-4.793002
3966	16.97603	-0.9734196	-5.046978
3967	16.97603	0.0103	-5.167308
3968	16.97603	2.36295	-5.664987
3969	16.97603	3.42992	-5.094305
3970	16.97603	4.357409	-4.33558
3971	16.97603	5.111759	-3.405492
3972	16.97603	5.662284	-2.335948
3973	16.97603	6.001807	-1.170958
3974	16.97603	6.118439	0.0282
3975	16.97603	6.016224	1.222531
3976	16.97603	5.681926	2.372782
3977	16.97603	5.125756	3.44603
3978	16.97603	4.37401	4.380676
3979	16.97603	3.441939	5.165
3980	16.97603	2.372319	5.737249
3981	16.97603	1.211127	6.074943
3982	16.97603	0.0144	6.191562
3983	16.97603	-1.19768	6.068334
3984	16.97603	-2.377972	5.730101
3985	16.97603	-3.453185	5.18608
3986	16.97603	-4.38146	4.412083
3987	16.97603	-5.144969	3.47458
3988	16.97603	-5.720624	2.405862
3989	16.97603	-6.099471	1.263579
3990	16.97603	-6.224568	0.0151
3991	16.97603	-6.062039	-1.191714
3992	16.97603	-5.691322	-2.331094
3993	16.97603	-5.134116	-3.392976
3994	16.97603	-4.370142	-4.358929
3995	16.97603	-3.414433	-5.142382
3996	16.97603	-2.321038	-5.677057
3997	16.97603	-1.182639	-6.010664
3998	16.97603	0.00884	-6.135692
3999	16.97603	1.215536	-6.01973
4000	16.97603	-1.684702	0.6647611
4001	16.97603	-0.8235667	2.020972
4002	16.97603	0.8074728	-0.3680003
4003	16.97603	-3.042424	-1.323578
4004	16.97603	-2.058994	1.540703
4005	16.97603	-1.796976	3.019138
4006	16.97603	0.2566097	2.666236
4007	16.97603	3.117162	1.419422
4008	16.97603	2.588212	-0.5147519
4009	16.97603	0.406034	-3.41991
4010	16.97603	-1.584122	-3.981917
4011	16.97603	-2.71243	-2.022349
4012	16.97603	-4.780246	-1.919018
4013	16.97603	-4.335654	0.810276
4014	16.97603	-2.437044	3.695419
4015	16.97603	-0.8853312	4.362551
4016	16.97603	-0.0286	4.384092
4017	16.97603	2.021056	4.882773
4018	16.97603	2.387642	3.653419
4019	16.97603	3.938896	1.720314
4020	16.97603	4.279058	0.0504
4021	16.97603	3.92838	-1.64407
4022	16.97603	2.153524	-2.732054
4023	16.97603	-5.316717	0.0398
4024	16.97603	-5.207263	1.090009
4025	16.97603	1.054774	-5.097803
4026	14.99637	0.1107225	0.61123
4027	14.99637	0.3729749	0.1790874
4028	14.99637	-0.8199276	0.2818996
4029	14.99637	-0.4368635	-0.3307944
4030	14.99637	-0.0424	1.092231
4031	14.99637	-0.1665432	-0.9390488
4032	14.99637	0.8547994	1.308466
4033	14.99637	-0.5867571	1.11167
4034	14.99637	0.4084637	1.660974
4035	14.99637	1.159456	0.8472483
4036	14.99637	1.356464	-1.244529
4037	14.99637	1.82512	-0.9010689
4038	14.99637	1.505386	0.4621357
4039	14.99637	1.593377	-0.4518632
4040	14.99637	1.872507	0.0964
4041	14.99637	-1.228564	-0.750047
4042	14.99637	-1.217089	1.263879
4043	14.99637	-0.8161855	-2.058106
4044	14.99637	-1.00728	-1.356339
4045	14.99637	-0.0896	-1.734245
4046	14.99637	0.6933253	-1.387069
4047	14.99637	-1.543201	-2.288936
4048	14.99637	-0.1701865	1.835696
4049	14.99637	0.8501787	2.348929
4050	14.99637	-1.983112	0.1055156
4051	14.99637	-1.511842	-0.2470612
4052	14.99637	1.483029	2.010684
4053	14.99637	2.235796	1.019807
4054	14.99637	1.934644	1.534918
4055	14.99637	2.588807	-0.00335
4056	14.99637	2.443186	0.5495461
4057	14.99637	-1.85604	-1.686518
4058	14.99637	-2.240121	-0.5132847
4059	14.99637	-2.069879	-1.071
4060	14.99637	2.343273	-1.058576
4061	14.99637	-1.508531	2.097386
4062	14.99637	-0.3687678	2.62058
4063	14.99637	2.090832	-1.603864
4064	14.99637	-1.071074	2.729748
4065	14.99637	-2.379391	0.8866333
4066	14.99637	0.8722671	-2.23165
4067	14.99637	0.5536306	3.304989
4068	14.99637	-2.762934	0.2041866
4069	14.99637	-0.1511287	3.387298
4070	14.99637	1.247128	3.124909
4071	14.99637	-0.8242574	3.412904
4072	14.99637	-1.406328	3.423161
4073	14.99637	2.333984	2.462616
4074	14.99637	1.820202	2.854717
4075	14.99637	-3.100346	1.198511
4076	14.99637	-2.137578	2.414271
4077	14.99637	2.658814	1.95365
4078	14.99637	-2.679889	1.871025
4079	14.99637	3.276605	0.047
4080	14.99637	3.204	0.728742
4081	14.99637	-3.44313	0.4184586
4082	14.99637	3.019762	-1.312513
4083	14.99637	3.204839	-0.6152616
4084	14.99637	-2.012443	-3.015486
4085	14.99637	-2.285002	-2.535265
4086	14.99637	-2.939791	-0.5237994
4087	14.99637	2.665071	-1.988896
4088	14.99637	1.528621	-1.983393
4089	14.99637	0.1230678	-2.546927
4090	14.99637	1.205993	-2.967677
4091	14.99637	-1.381211	-3.027492
4092	14.99637	-0.6392587	-2.857945
4093	14.99637	0.7957672	4.107785
4094	14.99637	1.575134	3.886542
4095	14.99637	-1.666603	3.940998
4096	14.99637	2.869171	2.956372
4097	14.99637	-2.872703	2.982526
4098	14.99637	3.415876	2.364828
4099	14.99637	-3.355433	2.351984
4100	14.99637	-3.81769	1.571011
4101	14.99637	3.963427	0.8571568
4102	14.99637	-4.358616	0.0758
4103	14.99637	4.010901	-0.7798145
4104	14.99637	-3.87874	-0.5419836
4105	14.99637	-3.709159	-1.480349
4106	14.99637	3.365103	-2.317071
4107	14.99637	-3.403563	-2.291489
4108	14.99637	2.959869	-2.961329
4109	14.99637	-2.963604	-2.989658
4110	14.99637	2.281963	-3.445003
4111	14.99637	-2.34225	-3.552343
4112	14.99637	1.557714	-3.755834
4113	14.99637	-0.5526848	-3.760571
4114	14.99637	0.0817	-4.24661
4115	14.99637	0.7719	-3.970774
4116	14.99637	0.023	4.990724
4117	14.99637	0.9875143	4.921222
4118	14.99637	-0.9545275	4.883084
4119	14.99637	-1.929494	4.607177
4120	14.99637	2.79031	4.196401
4121	14.99637	-2.816178	4.228158
4122	14.99637	3.52573	3.566506
4123	14.99637	-3.543477	3.586252
4124	14.99637	4.130551	2.805459
4125	14.99637	-4.143941	2.819753
4126	14.99637	4.559844	1.937684
4127	14.99637	-4.623068	1.962545
4128	14.99637	4.825812	1.008422
4129	14.99637	4.910949	0.0581
4130	14.99637	4.856672	-0.9423825
4131	14.99637	-4.874982	-0.9313362
4132	14.99637	4.576349	-1.885213
4133	14.99637	4.146082	-2.752371
4134	14.99637	-4.152361	-2.739395
4135	14.99637	3.53178	-3.49472
4136	14.99637	-3.551119	-3.540011
4137	14.99637	2.779583	-4.134162
4138	14.99637	-2.779432	-4.193068
4139	14.99637	1.912385	-4.573021
4140	14.99637	-1.847062	-4.579698
4141	14.99637	-0.9300994	-4.822371
4142	14.99637	0.00982	-4.937347
4143	14.99637	2.257792	-5.412877
4144	14.99637	3.277278	-4.867593
4145	14.99637	4.163491	-4.142633
4146	14.99637	4.88427	-3.253937
4147	14.99637	5.410295	-2.231992
4148	14.99637	5.734708	-1.118846
4149	14.99637	5.846149	0.0269
4150	14.99637	5.748484	1.168124
4151	14.99637	5.429063	2.267186
4152	14.99637	4.897645	3.292671
4153	14.99637	4.179353	4.185722
4154	14.99637	3.288762	4.935142
4155	14.99637	2.266743	5.481924
4156	14.99637	1.157228	5.804589
4157	14.99637	0.0138	5.916018
4158	14.99637	-1.14438	5.798275
4159	14.99637	-2.272145	5.475094
4160	14.99637	-3.299507	4.955283
4161	14.99637	-4.186471	4.215732
4162	14.99637	-4.916002	3.31995
4163	14.99637	-5.466039	2.298793
4164	14.99637	-5.828025	1.207346
4165	14.99637	-5.947556	0.0145
4166	14.99637	-5.79226	-1.138679
4167	14.99637	-5.438041	-2.227353
4168	14.99637	-4.905632	-3.241978
4169	14.99637	-4.175657	-4.164943
4170	14.99637	-3.26248	-4.91353
4171	14.99637	-2.217744	-5.424411
4172	14.99637	-1.130008	-5.743171
4173	14.99637	0.00845	-5.862635
4174	14.99637	1.161441	-5.751833
4175	14.99637	-1.609728	0.6351773
4176	14.99637	-0.7869154	1.931033
4177	14.99637	0.7715378	-0.3516231
4178	14.99637	-2.907027	-1.264675
4179	14.99637	-1.967363	1.472137
4180	14.99637	-1.717005	2.884777
4181	14.99637	0.2451898	2.54758
4182	14.99637	2.978438	1.356253
4183	14.99637	2.473029	-0.4918438
4184	14.99637	0.3879642	-3.267713
4185	14.99637	-1.513623	-3.80471
4186	14.99637	-2.591719	-1.932348
4187	14.99637	-4.56751	-1.833616
4188	14.99637	-4.142704	0.7742163
4189	14.99637	-2.328588	3.530962
4190	14.99637	-0.8459312	4.168404
4191	14.99637	-0.0273	4.188987
4192	14.99637	1.931113	4.665474
4193	14.99637	2.281384	3.49083
4194	14.99637	3.763603	1.643754
4195	14.99637	4.088626	0.0482
4196	14.99637	3.753555	-1.570904
4197	14.99637	2.057685	-2.610469
4198	14.99637	-5.080107	0.038
4199	14.99637	-4.975523	1.0415
4200	14.99637	1.007834	-4.870935
4201	13.01014	0.1062051	0.5862926
4202	13.01014	0.3577581	0.1717809
4203	13.01014	-0.7864757	0.2703986
4204	13.01014	-0.4190401	-0.3172984
4205	13.01014	-0.0407	1.047669
4206	13.01014	-0.1597485	-0.900737
4207	13.01014	0.8199248	1.255082
4208	13.01014	-0.5628182	1.066315
4209	13.01014	0.391799	1.593209
4210	13.01014	1.112152	0.8126818
4211	13.01014	1.301122	-1.193754
4212	13.01014	1.750658	-0.8643066
4213	13.01014	1.443969	0.4432812
4214	13.01014	1.52837	-0.4334278
4215	13.01014	1.796111	0.0925
4216	13.01014	-1.17844	-0.7194461
4217	13.01014	-1.167433	1.212314
4218	13.01014	-0.7828863	-1.974139
4219	13.01014	-0.9661841	-1.301002
4220	13.01014	-0.086	-1.66349
4221	13.01014	0.6650386	-1.330478
4222	13.01014	-1.480241	-2.195551
4223	13.01014	-0.1632431	1.760802
4224	13.01014	0.8154927	2.253097
4225	13.01014	-1.902204	0.1012107
4226	13.01014	-1.450161	-0.2369815
4227	13.01014	1.422524	1.928651
4228	13.01014	2.144579	0.9782005
4229	13.01014	1.855713	1.472296
4230	13.01014	2.483187	-0.00321
4231	13.01014	2.343508	0.5271255
4232	13.01014	-1.780316	-1.61771
4233	13.01014	-2.148727	-0.4923434
4234	13.01014	-1.985431	-1.027305
4235	13.01014	2.247671	-1.015388
4236	13.01014	-1.446985	2.011816
4237	13.01014	-0.3537226	2.513664
4238	13.01014	2.005529	-1.538429
4239	13.01014	-1.027376	2.618378
4240	13.01014	-2.282316	0.85046
4241	13.01014	0.8366798	-2.140602
4242	13.01014	0.5310433	3.17015
4243	13.01014	-2.65021	0.195856
4244	13.01014	-0.1449629	3.249102
4245	13.01014	1.196247	2.997417
4246	13.01014	-0.790629	3.273662
4247	13.01014	-1.348952	3.283501
4248	13.01014	2.238761	2.362145
4249	13.01014	1.74594	2.738249
4250	13.01014	-2.973856	1.149614
4251	13.01014	-2.050368	2.315772
4252	13.01014	2.550339	1.873944
4253	13.01014	-2.570554	1.79469
4254	13.01014	3.142925	0.0451
4255	13.01014	3.073282	0.6990104
4256	13.01014	-3.302655	0.4013861
4257	13.01014	2.89656	-1.258965
4258	13.01014	3.074086	-0.5901598
4259	13.01014	-1.930338	-2.892458
4260	13.01014	-2.191777	-2.43183
4261	13.01014	-2.819852	-0.5024292
4262	13.01014	2.556341	-1.907752
4263	13.01014	1.466256	-1.902473
4264	13.01014	0.1180468	-2.443016
4265	13.01014	1.15679	-2.8466
4266	13.01014	-1.32486	-2.903975
4267	13.01014	-0.6131779	-2.741345
4268	13.01014	0.7633011	3.940193
4269	13.01014	1.51087	3.727977
4270	13.01014	-1.598608	3.780211
4271	13.01014	2.752113	2.835757
4272	13.01014	-2.755501	2.860843
4273	13.01014	3.276513	2.268347
4274	13.01014	-3.218536	2.256027
4275	13.01014	-3.661934	1.506916
4276	13.01014	3.801725	0.8221861
4277	13.01014	-4.180791	0.0727
4278	13.01014	3.847263	-0.7479993
4279	13.01014	-3.720493	-0.5198715
4280	13.01014	-3.557831	-1.419953
4281	13.01014	3.227811	-2.222538
4282	13.01014	-3.264703	-2.198
4283	13.01014	2.839111	-2.840511
4284	13.01014	-2.842693	-2.867684
4285	13.01014	2.188862	-3.304451
4286	13.01014	-2.24669	-3.407413
4287	13.01014	1.494162	-3.602601
4288	13.01014	-0.5301361	-3.607145
4289	13.01014	0.0784	-4.073355
4290	13.01014	0.7404076	-3.808773
4291	13.01014	0.022	4.78711
4292	13.01014	0.9472251	4.720443
4293	13.01014	-0.9155842	4.683862
4294	13.01014	-1.850774	4.41921
4295	13.01014	2.67647	4.025194
4296	13.01014	-2.701282	4.055656
4297	13.01014	3.381885	3.420997
4298	13.01014	-3.398909	3.439938
4299	13.01014	3.962031	2.691
4300	13.01014	-3.974875	2.704711
4301	13.01014	4.373808	1.858629
4302	13.01014	-4.434453	1.882476
4303	13.01014	4.628926	0.9672797
4304	13.01014	4.710589	0.0557
4305	13.01014	4.658527	-0.9039346
4306	13.01014	-4.67609	-0.893339
4307	13.01014	4.389641	-1.808299
4308	13.01014	3.976928	-2.640079
4309	13.01014	-3.982951	-2.627632
4310	13.01014	3.387688	-3.352141
4311	13.01014	-3.406239	-3.395584
4312	13.01014	2.66618	-3.965495
4313	13.01014	-2.666035	-4.021997
4314	13.01014	1.834363	-4.386449
4315	13.01014	-1.771705	-4.392853
4316	13.01014	-0.8921527	-4.625626
4317	13.01014	0.00942	-4.735911
4318	13.01014	2.165677	-5.19204
4319	13.01014	3.14357	-4.669002
4320	13.01014	3.993626	-3.97362
4321	13.01014	4.684999	-3.121181
4322	13.01014	5.189563	-2.140929
4323	13.01014	5.50074	-1.073199
4324	13.01014	5.607635	0.0258
4325	13.01014	5.513954	1.120467
4326	13.01014	5.207565	2.174689
4327	13.01014	4.697828	3.158335
4328	13.01014	4.008842	4.014951
4329	13.01014	3.154585	4.733795
4330	13.01014	2.174264	5.25827
4331	13.01014	1.110015	5.56777
4332	13.01014	0.0132	5.674653
4333	13.01014	-1.097691	5.561714
4334	13.01014	-2.179445	5.251719
4335	13.01014	-3.164892	4.753115
4336	13.01014	-4.015669	4.043736
4337	13.01014	-4.715436	3.184501
4338	13.01014	-5.243032	2.205006
4339	13.01014	-5.59025	1.158088
4340	13.01014	-5.704905	0.0139
4341	13.01014	-5.555944	-1.092222
4342	13.01014	-5.216177	-2.13648
4343	13.01014	-4.70549	-3.10971
4344	13.01014	-4.005296	-3.99502
4345	13.01014	-3.129376	-4.713065
4346	13.01014	-2.127264	-5.203103
4347	13.01014	-1.083905	-5.508858
4348	13.01014	0.0081	-5.623448
4349	13.01014	1.114056	-5.517167
4350	13.01014	-1.544053	0.6092629
4351	13.01014	-0.7548104	1.85225
4352	13.01014	0.7400602	-0.3372774
4353	13.01014	-2.788425	-1.213078
4354	13.01014	-1.887097	1.412076
4355	13.01014	-1.646954	2.767083
4356	13.01014	0.2351864	2.443643
4357	13.01014	2.856922	1.30092
4358	13.01014	2.372133	-0.4717773
4359	13.01014	0.3721359	-3.134395
4360	13.01014	-1.45187	-3.649483
4361	13.01014	-2.485981	-1.853512
4362	13.01014	-4.381163	-1.758807
4363	13.01014	-3.973687	0.7426294
4364	13.01014	-2.233585	3.386904
4365	13.01014	-0.8114185	3.998339
4366	13.01014	-0.0262	4.018082
4367	13.01014	1.852326	4.47513
4368	13.01014	2.188307	3.34841
4369	13.01014	3.610054	1.576692
4370	13.01014	3.921816	0.0462
4371	13.01014	3.600415	-1.506813
4372	13.01014	1.973735	-2.503966
4373	13.01014	-4.872846	0.0364
4374	13.01014	-4.772529	0.9990087
4375	13.01014	0.9667156	-4.672208
4376	11.01823	0.1023295	0.5648975
4377	11.01823	0.3447027	0.1655122
4378	11.01823	-0.7577755	0.2605311
4379	11.01823	-0.4037484	-0.3057195
4380	11.01823	-0.0392	1.009437
4381	11.01823	-0.1539189	-0.8678671
4382	11.01823	0.790004	1.209282
4383	11.01823	-0.5422798	1.027403
4384	11.01823	0.3775014	1.535069
4385	11.01823	1.071567	0.7830253
4386	11.01823	1.253642	-1.150191
4387	11.01823	1.686773	-0.8327662
4388	11.01823	1.391275	0.4271049
4389	11.01823	1.472596	-0.4176111
4390	11.01823	1.730567	0.0891
4391	11.01823	-1.135436	-0.6931919
4392	11.01823	-1.124831	1.168074
4393	11.01823	-0.7543171	-1.902098
4394	11.01823	-0.9309259	-1.253526
4395	11.01823	-0.0828	-1.602786
4396	11.01823	0.6407699	-1.281926
4397	11.01823	-1.426224	-2.115431
4398	11.01823	-0.157286	1.696547
4399	11.01823	0.7857335	2.170876
4400	11.01823	-1.832789	0.0975
4401	11.01823	-1.397242	-0.2283335
4402	11.01823	1.370613	1.85827
4403	11.01823	2.066319	0.9425038
4404	11.01823	1.787994	1.418569
4405	11.01823	2.39257	-0.0031
4406	11.01823	2.257988	0.5078895
4407	11.01823	-1.715348	-1.558676
4408	11.01823	-2.070315	-0.4743767
4409	11.01823	-1.912978	-0.9898163
4410	11.01823	2.165648	-0.9783338
4411	11.01823	-1.394181	1.9384
4412	11.01823	-0.3408145	2.421935
4413	11.01823	1.932343	-1.482288
4414	11.01823	-0.989885	2.522828
4415	11.01823	-2.199029	0.8194249
4416	11.01823	0.8061476	-2.062487
4417	11.01823	0.5116643	3.054464
4418	11.01823	-2.553499	0.1887088
4419	11.01823	-0.1396729	3.130535
4420	11.01823	1.152593	2.888035
4421	11.01823	-0.7617772	3.154199
4422	11.01823	-1.299726	3.163679
4423	11.01823	2.157063	2.275945
4424	11.01823	1.682227	2.638324
4425	11.01823	-2.865334	1.107662
4426	11.01823	-1.975546	2.231265
4427	11.01823	2.457271	1.80556
4428	11.01823	-2.476748	1.729198
4429	11.01823	3.028233	0.0434
4430	11.01823	2.961131	0.673502
4431	11.01823	-3.182134	0.3867387
4432	11.01823	2.790859	-1.213022
4433	11.01823	2.961906	-0.5686236
4434	11.01823	-1.859896	-2.786906
4435	11.01823	-2.111795	-2.343087
4436	11.01823	-2.716949	-0.4840944
4437	11.01823	2.463054	-1.838134
4438	11.01823	1.412749	-1.833048
4439	11.01823	0.113739	-2.353865
4440	11.01823	1.114577	-2.742722
4441	11.01823	-1.276513	-2.798002
4442	11.01823	-0.5908017	-2.641307
4443	11.01823	0.7354466	3.796407
4444	11.01823	1.455736	3.591935
4445	11.01823	-1.540271	3.642262
4446	11.01823	2.651682	2.732274
4447	11.01823	-2.654946	2.756445
4448	11.01823	3.156946	2.18557
4449	11.01823	-3.101085	2.173699
4450	11.01823	-3.528302	1.451925
4451	11.01823	3.662992	0.7921826
4452	11.01823	-4.028225	0.0701
4453	11.01823	3.706868	-0.7207031
4454	11.01823	-3.584724	-0.5009002
4455	11.01823	-3.427998	-1.368135
4456	11.01823	3.110022	-2.141433
4457	11.01823	-3.145566	-2.11779
4458	11.01823	2.735506	-2.736854
4459	11.01823	-2.738957	-2.763036
4460	11.01823	2.108986	-3.183865
4461	11.01823	-2.164703	-3.283069
4462	11.01823	1.439636	-3.471134
4463	11.01823	-0.5107903	-3.475513
4464	11.01823	0.0755	-3.924709
4465	11.01823	0.7133885	-3.669782
4466	11.01823	0.0212	4.612418
4467	11.01823	0.9126588	4.548184
4468	11.01823	-0.8821725	4.512937
4469	11.01823	-1.783235	4.257944
4470	11.01823	2.578799	3.878306
4471	11.01823	-2.602707	3.907656
4472	11.01823	3.258473	3.296158
4473	11.01823	-3.274875	3.314407
4474	11.01823	3.817448	2.5928
4475	11.01823	-3.829823	2.60601
4476	11.01823	4.214199	1.790804
4477	11.01823	-4.272631	1.81378
4478	11.01823	4.460007	0.9319815
4479	11.01823	4.53869	0.0537
4480	11.01823	4.488527	-0.8709481
4481	11.01823	-4.505449	-0.8607392
4482	11.01823	4.229453	-1.74231
4483	11.01823	3.831801	-2.543736
4484	11.01823	-3.837604	-2.531744
4485	11.01823	3.264064	-3.229814
4486	11.01823	-3.281937	-3.271672
4487	11.01823	2.568886	-3.820785
4488	11.01823	-2.568746	-3.875226
4489	11.01823	1.767423	-4.226378
4490	11.01823	-1.707051	-4.232548
4491	11.01823	-0.8595961	-4.456827
4492	11.01823	0.00908	-4.563087
4493	11.01823	2.086647	-5.002571
4494	11.01823	3.028854	-4.49862
4495	11.01823	3.84789	-3.828614
4496	11.01823	4.514033	-3.007282
4497	11.01823	5.000184	-2.062802
4498	11.01823	5.300006	-1.034036
4499	11.01823	5.403	0.0249
4500	11.01823	5.312737	1.079578
4501	11.01823	5.01753	2.095329
4502	11.01823	4.526394	3.04308
4503	11.01823	3.86255	3.868437
4504	11.01823	3.039467	4.561049
4505	11.01823	2.09492	5.066384
4506	11.01823	1.069508	5.364591
4507	11.01823	0.0127	5.467573
4508	11.01823	-1.057634	5.358754
4509	11.01823	-2.099912	5.060071
4510	11.01823	-3.049398	4.579663
4511	11.01823	-3.869129	3.896171
4512	11.01823	-4.54336	3.068292
4513	11.01823	-5.051702	2.124541
4514	11.01823	-5.38625	1.115827
4515	11.01823	-5.49672	0.0134
